id,class
51469,3
46742,9
34267,7
1314,7
15831,6
49011,0
45893,1
23920,5
8351,1
55277,0
47917,0
21912,6
26674,3
50727,0
10402,3
55941,3
29108,9
57346,6
25551,2
18471,0
6660,5
20975,8
49128,9
1888,2
45149,2
40964,5
4693,9
38945,8
48063,2
20610,3
14785,4
34891,2
54108,0
5729,0
14865,4
26344,6
35392,4
47467,2
20165,2
25920,2
13740,3
30739,7
42971,3
50879,4
3789,6
21423,9
27993,9
49421,2
43871,2
28618,9
10054,8
6418,5
21084,6
38186,7
11582,9
11930,4
40009,6
11700,2
50093,6
43227,1
8935,0
58178,8
8335,0
9187,6
8717,7
16329,3
7283,3
50195,3
36627,8
5491,3
36232,6
44848,3
31468,8
23387,7
16115,8
28657,5
14846,1
26998,3
53137,7
11929,3
18848,6
54117,8
17719,7
47973,2
5567,3
48077,9
1098,4
26867,1
45265,6
43418,0
50914,1
51708,9
20053,4
45174,9
678,1
13205,7
2359,3
6854,6
18654,4
40368,7
38590,0
27059,7
36263,3
56278,1
34209,8
679,5
46353,9
49846,7
55330,8
11557,9
2650,7
13764,0
37644,8
58496,4
36229,2
6765,9
54749,8
15260,7
36688,7
24739,6
14307,7
42139,4
44544,4
46772,0
21174,2
18295,0
50468,7
13575,6
58010,6
59647,4
44079,1
3610,0
13748,1
39259,9
55083,1
53194,1
3912,9
17862,4
27851,8
12225,3
9840,0
16671,5
57812,5
26252,6
18706,7
41378,3
11611,8
18653,9
45100,4
20646,7
57545,9
17071,2
19234,3
7486,2
4260,9
58259,6
35359,1
20279,1
9677,0
19507,1
22814,6
28443,7
22254,0
35774,1
22397,2
26718,2
5372,8
48957,4
53843,7
41999,0
48834,0
20263,1
53395,1
4115,0
14352,3
59085,1
14802,7
39093,0
39746,0
17204,6
32243,2
33637,4
51414,8
54958,8
8841,2
55125,9
39303,4
47862,2
34149,7
4310,0
25350,7
6000,6
29674,2
15868,0
31292,8
36982,2
14382,8
43540,5
27849,8
3465,9
51525,6
16547,2
15331,7
50194,1
42357,4
38023,5
23741,0
53281,8
8360,3
26896,5
43686,7
17778,3
23967,8
25860,6
49256,4
52743,9
16205,7
21202,1
51915,3
51544,1
27100,5
32814,1
8811,1
48728,4
29139,8
51591,7
41466,2
55021,7
43743,2
12879,3
56734,1
51510,8
31196,7
57894,2
39824,6
54184,5
47752,0
2898,6
52893,4
19300,9
5303,5
11272,1
25300,7
17044,7
22128,6
7228,8
51526,7
52267,4
7705,4
16570,9
22218,3
40764,9
53366,2
20490,4
30602,4
15236,8
17470,3
10078,2
55825,1
15483,6
59162,7
17983,9
55565,6
54620,0
27267,4
39556,5
58356,0
53898,4
44510,3
45436,3
8131,1
49622,0
3272,1
4743,7
56715,0
56192,1
53425,1
3476,8
33563,4
27254,7
30275,0
38121,9
56227,4
57090,8
6576,3
11784,6
56042,7
42746,2
16913,4
16663,3
2559,9
32290,5
53920,5
48083,6
42713,1
14906,1
43513,2
14989,6
2538,0
38049,3
21968,4
3171,3
12205,0
31287,5
19335,3
50021,7
19866,3
54214,0
15892,5
59583,6
5625,8
18399,5
16814,9
48806,3
42818,0
14285,4
58794,2
30842,5
43612,4
11386,6
53551,4
17144,7
29833,7
24682,7
20496,4
47732,4
13350,4
14401,3
26491,8
43679,6
12628,7
42243,1
48703,4
17123,2
29044,0
56077,7
7223,2
32733,8
58417,4
50297,3
51445,4
30967,8
17213,1
44457,3
51798,3
50666,6
54834,2
30514,5
5533,4
10582,2
58790,5
48535,4
46719,8
59188,2
59545,1
26498,6
248,1
12611,5
54782,3
20137,6
19105,6
11084,2
46787,5
45323,9
1746,7
32189,1
26389,0
16331,4
3982,9
58862,5
4359,3
59278,5
5846,6
2733,2
54564,8
18346,7
27911,0
14888,9
27503,2
14448,7
4903,1
4138,3
51013,8
29779,4
14500,6
31236,8
10179,7
39276,7
5590,4
52905,8
40060,7
41814,6
6609,1
3984,4
56768,1
35188,9
44111,7
40408,8
42393,1
28770,5
15108,0
46725,1
34857,5
35160,9
51925,0
6074,9
21267,9
35475,9
14392,2
25271,6
25681,7
11101,8
4327,5
2028,5
23582,8
50363,8
46295,3
10614,9
50162,7
34347,9
19728,9
45154,6
55881,3
45631,2
19975,4
36710,8
36047,0
18696,5
23792,5
51505,0
34680,2
30243,4
42519,4
12933,3
31317,4
12230,1
59487,0
2145,7
53781,7
39283,2
39020,2
12803,2
26100,8
32324,5
8199,9
36975,0
43345,2
12821,5
37109,8
11969,0
5727,9
48261,1
33566,3
42198,4
7924,8
14684,7
21325,3
38896,5
26010,7
54738,9
8729,3
59392,4
32097,0
23272,4
54181,9
39362,1
21262,4
40027,2
32884,8
12073,8
3249,7
29410,5
33136,0
40431,5
36102,9
6401,5
12345,3
12131,9
30103,9
22255,5
45387,2
48614,7
18896,0
16474,0
55925,4
1080,1
9417,6
24789,3
52680,7
18960,3
38988,6
33282,4
48707,6
35960,7
39311,5
3889,1
23162,2
5157,5
53553,6
7097,3
6621,4
23123,5
35318,6
12054,8
17770,0
22538,1
20128,0
5924,9
46326,1
4018,6
23236,6
22141,8
50946,3
55329,7
50255,7
16971,1
23336,5
15386,6
42668,9
34626,5
18962,7
14708,6
36469,1
48442,4
16250,9
2092,3
59747,5
52755,2
47182,7
19363,6
56171,6
19833,2
50227,7
8797,6
28693,3
9451,0
39514,4
53265,9
46732,6
19513,9
25278,0
38993,0
33481,8
37633,4
41226,1
41446,1
54643,7
23719,9
55087,4
55358,1
52748,4
24222,1
31740,2
37817,5
37457,9
31934,9
38576,6
4910,6
59934,0
19251,7
12087,5
48594,6
1818,4
13589,0
20475,1
30700,0
51252,1
4123,0
47876,3
7994,7
50046,7
49937,4
48719,0
1795,5
43574,5
9048,0
33762,9
20759,7
1488,6
21412,7
36381,5
50516,3
10424,3
4163,1
6210,4
34865,9
47332,9
40922,0
34722,8
24237,6
29005,2
40210,1
56315,8
8607,8
8195,3
31086,5
40040,0
8446,2
33445,3
16399,4
7047,5
44903,3
17826,9
43925,6
59343,8
58860,8
53066,7
19137,8
3181,3
42283,7
23494,2
52517,4
50780,6
15240,1
43390,7
3966,1
4825,8
1533,3
46888,7
13924,8
21208,3
21976,5
32284,3
13043,2
56714,1
21003,6
36265,1
35158,6
4777,2
29422,8
8022,5
50067,3
45652,7
32148,2
18934,5
38428,4
8123,7
23846,2
41079,4
31614,7
7442,4
37244,3
13660,3
26239,5
14007,2
57845,4
50676,2
20503,6
54963,1
56900,7
44047,1
23940,0
50925,8
4454,4
28393,4
32400,8
16878,9
20725,8
53067,5
56106,4
50707,8
27443,3
35078,4
49823,4
35150,7
18691,7
52881,8
39671,5
5250,2
38677,1
28021,2
12363,7
25607,8
44382,6
10935,7
36863,9
7476,2
20879,9
32660,1
13801,9
16779,1
40911,7
26296,4
33698,2
27355,6
6446,0
40703,4
26634,4
49425,2
37585,4
32621,0
47314,5
15064,0
18207,1
36424,5
14010,9
21011,5
51842,9
22182,3
51452,7
9766,3
26122,8
46606,2
20153,6
23923,5
24912,4
6870,1
26846,9
35193,8
16786,6
36466,4
51882,1
2000,5
38415,1
58142,5
48964,9
27867,7
54848,2
56653,7
57134,7
7152,4
37856,0
7406,1
48030,9
54743,9
56332,0
26650,6
15906,7
8,1
11664,7
19738,0
43742,6
56401,9
54982,0
35291,7
31670,6
20162,7
47613,7
17524,6
55989,8
14566,3
58855,3
27120,2
14460,7
19468,2
34598,9
47897,9
17893,3
51066,6
7730,7
4336,4
8493,2
1471,0
25886,5
14248,6
20477,7
2584,0
23612,1
17841,2
13022,2
29025,2
58934,0
1318,6
59849,1
15968,3
57495,3
8006,4
53475,3
28554,6
48967,8
871,1
18314,1
32793,0
18270,1
19061,0
55940,8
20453,5
59549,6
43438,3
246,0
43532,8
12252,7
55051,3
48449,5
12108,3
55364,9
14492,6
14640,8
37813,8
29808,9
15138,1
26566,9
11153,4
2208,4
5593,6
32750,5
38323,4
27131,2
47315,8
24075,0
35010,3
17510,6
2024,7
52736,7
36408,1
9998,9
35275,0
13730,0
38898,4
23775,1
27296,5
5824,1
32008,2
8840,4
55718,5
28162,6
56966,3
19112,4
34362,5
46047,2
7820,5
44152,5
23802,7
16069,8
22478,1
59215,8
27268,6
2207,3
22836,7
37511,0
23326,4
52218,8
30526,6
22686,5
3446,8
13609,0
40144,5
21816,7
28981,1
8025,2
10998,3
44941,6
11532,0
6115,7
2463,3
1279,8
41399,2
4609,8
36855,3
17634,3
18065,2
21032,9
47090,3
58069,9
20135,1
55020,8
41227,9
57911,2
56937,6
55909,5
7530,7
35650,5
19321,2
50428,6
1632,9
50735,3
49436,6
50166,5
43558,8
49976,2
6303,1
40042,0
46485,3
49375,5
41222,1
44314,0
40079,3
22502,1
21282,8
43663,9
57109,1
19380,4
11413,8
18367,7
53249,4
17241,2
31720,3
462,0
16106,9
1523,7
23142,1
24090,1
38524,4
27657,1
6293,3
4836,3
39612,0
7752,1
40648,0
49616,7
46707,2
37555,3
51213,6
29319,8
32300,8
45033,4
25948,1
43295,4
57803,4
41718,8
7751,4
33953,3
41397,2
46460,4
6200,5
41898,1
53433,5
33255,9
25172,3
14604,6
16016,7
24731,3
12874,3
18630,3
48160,8
53357,3
5332,3
24615,0
16206,4
55497,8
39305,7
26858,4
52915,6
59262,3
22138,4
58927,9
19897,1
58929,2
51198,7
42004,7
13793,8
4834,8
41556,0
27441,5
54414,0
35064,0
32178,4
103,7
12549,2
32813,4
2193,5
41371,0
17833,7
49899,1
46563,3
19376,0
26737,8
13681,5
2718,0
57269,5
47886,8
38939,0
27151,7
11312,1
48439,0
2199,9
9879,3
34881,7
34580,0
33620,2
10525,4
31861,7
6664,5
35555,7
34546,6
10523,0
26504,2
17094,5
55372,6
55600,9
120,2
36513,4
30380,7
19673,2
36678,9
4286,1
57936,2
12768,9
49393,5
27622,2
5802,6
47684,3
15482,3
43804,6
50274,8
57321,0
29717,2
20150,3
1599,3
54573,2
36696,8
15717,3
21738,4
43662,0
55374,7
1938,3
23140,7
23066,5
52524,7
18138,9
42202,7
24233,4
36969,7
34612,1
53314,1
9241,8
1558,2
21079,5
58866,0
2711,7
15852,4
46808,5
15722,1
36385,7
28806,4
18566,2
22691,0
51801,1
9763,5
59872,1
5495,6
37825,2
52942,2
18524,1
17660,2
56168,2
2342,2
57530,4
36109,9
19281,4
57505,1
8695,4
17615,7
41365,7
37250,3
57007,2
29984,7
11375,5
13989,0
5367,7
36270,8
34504,9
48502,2
7811,9
50878,7
48709,7
5497,3
23136,0
12328,4
39229,9
39338,2
10979,6
29811,1
40527,6
54689,0
27666,3
1313,5
32053,4
3606,3
14471,5
41319,4
31661,0
17273,6
23729,8
55338,1
23278,9
1058,2
55263,8
48539,6
16219,5
22837,8
50254,7
46389,6
44027,4
54842,8
29791,3
39090,2
38026,7
53109,4
23032,0
9037,3
56158,0
2753,4
2053,2
52876,4
10972,2
20032,7
8790,3
58212,4
13449,1
58451,1
8532,6
12791,1
4223,3
48606,5
7813,0
56676,4
45130,2
12645,3
31909,6
8480,2
26905,1
33581,9
1728,9
17930,0
6840,5
14510,2
18727,3
44502,2
39236,0
48740,6
48530,9
20071,2
36536,1
32275,3
10401,5
36561,6
1079,4
38609,2
54955,9
10343,0
47640,7
1093,0
5047,4
8908,6
18912,1
45009,4
45156,8
11201,3
59462,7
16459,4
18833,1
3132,1
5548,8
43589,6
59265,8
52169,2
23570,7
58141,5
16262,1
11650,7
48214,5
2634,7
23533,6
42885,2
21065,8
31060,8
57012,6
11944,7
10144,3
7960,2
10066,8
13939,6
11273,8
34211,9
54017,4
53820,4
42285,9
48965,3
12183,3
38025,0
20378,3
33107,7
42570,6
51401,3
34526,3
28122,0
52941,0
52138,9
23891,0
35213,6
33359,4
53254,4
2094,1
30831,2
233,2
24168,1
56127,5
55699,7
55576,0
27142,1
43155,3
16145,8
14481,0
19892,5
37456,8
52280,8
57981,2
41486,5
53732,5
13926,0
27650,8
26534,3
46811,6
19702,5
58372,9
33971,4
6556,4
45843,3
57336,3
39274,5
57569,4
52845,9
52492,1
33035,6
47132,2
28124,4
48021,8
46709,3
13849,8
4387,1
3646,6
11976,6
22697,4
38069,8
26543,8
28436,2
23180,8
9857,0
19239,9
32776,4
28608,5
41698,7
15911,8
43575,2
25581,7
15747,3
30127,0
50765,8
26288,4
40162,0
17251,6
45863,6
36305,6
20010,0
32839,6
27544,0
9361,8
34091,1
50913,2
548,2
10725,6
42366,2
58461,0
31387,7
44374,2
58295,6
50673,4
50261,1
29573,2
31630,8
19484,4
20862,2
44296,1
10286,5
35041,5
43994,2
36572,3
14868,2
4948,5
51048,1
807,2
1821,7
31233,2
10535,2
4175,7
58982,0
3195,0
3630,8
9536,4
7892,0
9987,1
13442,3
25996,3
15693,9
38101,6
10277,5
54940,7
16525,1
17266,2
9136,1
56628,8
19096,1
9505,0
686,7
29749,5
57472,3
19305,1
10251,7
9629,6
9974,3
8778,1
26817,2
46643,4
51070,7
19736,3
34836,5
20676,9
2500,0
29799,7
38420,8
28896,0
44472,7
56335,2
15470,2
6489,3
36765,1
12085,8
50366,5
13053,7
8536,8
53044,9
7644,7
58585,2
6033,3
22170,1
21329,5
26748,9
13847,7
16048,4
54977,3
652,5
2159,1
57279,4
32782,6
44899,1
17693,0
59063,4
4535,0
54705,8
37608,8
2489,3
14202,0
26553,5
4157,2
42767,6
26753,0
24157,6
42890,9
16158,8
33596,1
45117,8
12868,9
27176,5
57191,2
53278,4
38015,7
7526,4
10227,5
13596,9
16013,3
48933,2
26953,8
17285,0
14721,6
43527,0
51455,9
47084,6
49975,2
30716,6
10380,0
24010,2
24961,2
24757,8
4881,3
26591,7
47078,0
12909,1
26390,1
58405,8
7557,0
10475,6
10457,7
36183,0
43494,3
46284,9
2927,8
45308,9
17060,8
13991,5
49261,9
49574,9
41590,3
27006,6
35900,1
52974,3
28605,6
6613,1
8455,3
14325,0
19865,3
2642,0
14659,5
22039,8
29682,6
52358,2
32655,7
22975,6
31347,3
55767,1
3535,5
46884,4
24307,3
23748,9
19600,8
50107,3
23960,1
12294,9
1317,3
36161,9
54686,4
37804,6
41743,0
25347,4
16707,2
34788,3
3106,0
14703,4
35575,6
29806,7
19994,5
45489,7
56104,2
5070,6
45385,1
24391,4
35594,7
23860,3
15541,9
59944,0
23367,0
14682,1
37864,5
30612,1
27727,5
3595,5
50332,5
15702,5
42524,9
39941,3
28470,8
54987,2
1900,2
25546,8
41727,3
31750,4
59521,1
31913,3
44414,2
21138,9
58878,3
58163,3
16456,2
54413,3
23173,7
52976,6
8937,1
19871,0
45903,3
24767,4
48677,0
47721,1
23593,6
33189,3
46522,5
54697,3
8668,5
25811,4
32881,3
52003,5
45217,3
9679,3
24451,3
23083,4
37082,3
3295,1
14187,4
36026,5
16213,5
33151,8
5760,1
33338,8
26111,4
25028,3
27545,8
53583,3
52335,2
4892,0
27407,0
11812,2
9789,8
1068,3
25475,6
54374,4
13391,7
42148,7
57145,9
44174,3
44311,7
4300,1
22581,5
44024,8
56445,4
14032,7
41688,6
5543,1
21157,5
38031,9
24506,4
41818,4
40443,1
35698,1
32956,7
22769,2
56586,5
28889,9
52413,2
19947,6
19303,0
14412,0
5952,2
58040,5
20770,2
32125,4
44845,5
10643,4
47025,6
11065,6
58901,7
27019,6
2849,6
35473,0
37225,1
928,7
16270,9
38039,1
52303,8
48202,4
17439,2
56702,9
4012,1
19094,1
50025,3
39341,4
28330,9
58186,8
26329,2
10379,8
43941,0
49596,0
30990,7
26495,1
52634,2
49531,7
26114,6
33763,3
55078,7
5081,5
37435,2
14667,9
49537,2
34202,2
53608,2
38659,6
33499,7
21684,6
53913,8
32462,1
23617,9
26366,0
24937,8
56581,3
27910,8
19810,4
59701,5
41789,0
18972,2
33969,3
17039,2
10509,5
44379,4
35671,0
30521,8
40385,3
53199,1
11468,4
7875,0
32089,9
43208,3
41310,7
36096,8
56978,8
4089,1
59037,0
43601,4
38475,4
51233,6
32338,1
22747,4
17067,4
56325,2
49035,1
38257,7
38687,3
1096,2
1030,4
53321,1
19118,6
17712,3
20497,2
56340,2
53659,8
43000,9
31607,8
12753,9
11449,2
31234,0
39412,3
31824,7
43586,6
53349,9
37513,1
18684,2
2683,8
43602,0
27576,5
35924,8
56082,8
43258,0
53721,8
2851,2
44834,8
21427,1
59090,8
23717,8
56582,6
45824,9
44224,4
33598,5
25394,1
7833,5
40733,5
31662,2
47723,8
7814,8
2338,4
44995,9
42469,3
13932,9
2815,9
29099,7
51365,0
795,7
48622,7
12298,8
3458,4
54333,6
4845,5
37022,3
26282,9
23780,6
40343,4
23507,7
57308,3
30469,9
39631,0
41484,2
26956,2
55247,9
31450,3
51811,3
51831,0
27557,5
30227,2
34994,4
52084,1
31299,9
9845,5
47152,8
58832,3
31243,0
38756,5
18404,5
12627,8
1465,9
2104,2
33421,3
32520,0
715,3
25835,8
26310,1
44876,1
50165,6
6400,0
17967,3
15983,7
24650,5
27733,8
16830,6
25501,9
20046,1
51394,8
29965,8
35760,9
29510,2
19753,1
41672,2
9838,9
23508,5
45970,3
57834,1
42915,0
5630,1
9076,8
31775,3
4649,2
9746,4
43730,3
15155,5
12107,0
16701,2
23661,7
26948,8
1932,4
34992,1
17376,0
38909,1
40835,4
44260,2
34619,0
31675,9
2258,5
19022,5
10235,9
34846,3
5782,6
11766,7
54434,1
50002,6
41616,0
54677,9
3884,0
37995,2
39054,0
49691,7
40068,3
14838,2
6449,4
22748,1
39810,2
19776,1
13295,2
46437,1
21914,5
5486,6
42704,8
12964,6
49255,6
9991,3
59903,2
58000,2
47405,0
40300,9
15804,5
20837,5
49568,5
5901,9
56719,2
969,7
23263,8
36691,7
18160,7
9872,6
19310,9
55342,5
40924,1
41961,1
16785,8
37185,8
33725,1
47173,3
57595,0
57783,6
48587,3
54272,0
46461,1
51051,1
12948,4
33541,2
17400,5
41297,7
11217,0
28772,0
57928,2
6754,3
59225,0
33903,5
27192,2
38729,0
18946,2
41280,7
16340,8
57677,4
29707,6
42786,1
13734,0
31434,5
45848,3
31693,9
47135,0
35030,3
9082,7
7123,3
32445,5
30768,7
37559,0
55033,2
10301,1
23744,9
30481,7
22601,0
11492,5
1996,5
20732,8
6599,9
40398,8
30358,9
26388,1
48408,5
25272,2
55631,0
17353,2
49172,4
7958,4
1437,7
13624,2
23163,8
40306,8
4769,9
30699,0
58993,8
56541,1
10407,0
35437,2
1835,6
8866,7
53289,6
27985,0
15734,0
29734,2
55535,7
36786,1
55688,3
54825,1
14877,0
14048,5
13787,3
50831,5
5229,9
50102,9
42314,8
22878,2
10361,9
47100,8
4085,9
26535,1
42800,7
24865,2
1830,6
53446,4
53961,7
20813,4
33253,0
9807,5
44577,7
54990,8
30284,3
45610,3
28385,0
22389,8
17999,8
52347,5
18056,4
55479,0
43220,2
58162,2
58034,9
25612,4
17361,8
45301,9
34017,1
3329,2
15836,2
6585,3
5479,1
47699,6
49186,1
32688,3
26608,0
18114,8
33022,3
5173,3
32682,0
18878,0
38713,1
1462,9
10436,2
56137,0
5688,5
46991,6
26963,4
34563,8
52762,2
17902,9
376,5
48290,9
24025,7
21281,1
29309,7
34674,5
17091,4
6393,6
765,1
8124,1
5325,7
1576,4
19397,2
43294,2
55748,5
45284,1
24550,7
50771,1
47745,9
39761,3
23473,1
45708,9
30023,6
27325,9
33325,8
34116,2
1151,3
13935,3
33112,0
5433,3
22166,8
59634,9
24673,6
46458,5
22821,5
2881,7
53500,2
24371,0
3728,7
9015,6
34166,1
23752,7
15573,2
57574,2
53986,7
18987,1
53687,1
47466,0
13198,2
53611,1
23905,6
6968,0
26900,6
48906,8
43744,6
35722,1
20098,4
5169,1
34278,7
21797,4
18509,0
13567,3
23907,6
4634,8
55214,1
2892,2
57693,0
17657,6
8347,6
4754,9
24285,9
44565,2
43557,3
23269,4
42204,7
13366,0
15680,2
56831,1
15560,9
5268,0
31306,8
15462,5
59768,1
12414,0
20686,1
25596,1
56321,3
54533,1
56980,1
13600,7
28915,8
42925,0
18417,5
57890,2
57813,1
59553,5
53846,3
11924,9
17122,0
29642,3
33961,9
412,4
15858,9
7926,6
25067,1
30761,5
4817,6
25663,2
47209,6
7822,9
33424,8
10683,4
57849,1
35669,1
8183,5
30171,1
49373,4
26537,1
39314,7
30660,9
4713,0
56926,2
10014,7
7394,2
42814,2
42411,4
51975,1
40975,2
5092,3
33186,3
41625,4
36708,8
43092,0
34288,5
45741,0
12772,7
16920,8
4733,2
51370,6
5505,0
30392,6
20846,0
41173,4
3104,9
14028,3
58177,7
50659,9
4736,3
44306,1
21086,7
45694,9
14057,9
49021,2
47183,8
53371,1
39038,7
50951,1
11010,3
44649,6
12313,0
3707,3
28797,6
43065,3
2387,6
53635,7
54250,3
17645,5
50066,7
8901,0
30315,5
25104,6
23318,1
53595,3
8354,0
50493,1
42573,7
21590,4
39138,1
23750,8
12614,9
56707,0
19544,1
11612,0
55947,3
97,8
8053,1
35255,7
24729,1
42849,1
59144,4
47410,4
26909,3
8799,6
44499,4
49385,7
44763,9
52831,0
42290,7
18311,8
17835,6
43011,0
18979,7
11859,8
59572,2
32559,1
15492,0
51480,6
41832,2
31886,5
26559,1
8003,0
46175,8
8458,4
9017,1
40418,0
57315,8
11099,7
9752,9
45750,6
43728,0
7660,3
38667,2
15538,5
8969,0
45040,7
23850,6
30272,4
28557,1
11244,3
5706,2
52495,2
47763,4
43945,8
48147,2
20597,3
21359,3
2110,1
49911,2
12631,5
41463,8
12234,2
28654,5
13208,3
10404,1
24084,4
53414,5
10043,9
51396,4
6475,7
16675,2
53012,1
20653,4
38845,1
52586,1
49360,5
27311,2
41982,9
18764,2
18695,1
49515,2
1928,4
5564,7
53814,0
29778,9
49933,7
6485,7
50404,1
56752,2
27221,4
451,0
56410,7
3838,4
42992,6
47901,3
31294,6
23369,1
14466,1
50210,3
28482,1
20874,2
27854,0
40489,5
51588,8
36922,9
26721,7
40599,5
4222,9
33240,3
48774,5
57688,9
56068,8
42715,9
3385,5
59769,3
37207,1
46931,0
34493,1
19265,1
13977,6
27821,1
37762,7
15731,2
45982,4
20048,7
2212,6
23949,6
16841,6
15759,0
50603,3
42391,3
11097,3
55706,8
13109,3
36957,3
44987,5
59787,1
36579,5
37971,7
257,4
57068,0
22680,5
31022,5
7090,4
685,8
16334,1
38351,8
45069,4
49724,8
47637,9
58634,4
2736,0
13945,9
24073,8
54908,2
3486,2
23028,2
45525,9
14120,9
40134,8
13845,6
47519,3
40921,1
12800,5
12502,5
54826,4
23459,4
46958,9
26016,6
6600,7
38318,6
7851,8
30790,0
17443,7
4684,8
54737,2
43395,4
28018,1
31048,1
58073,0
37249,5
19497,5
5713,1
11533,1
9307,7
50157,0
49428,5
54341,8
37383,3
32477,6
5018,6
49309,4
19938,9
34791,6
42929,2
12835,7
55419,3
34287,2
9492,1
10445,9
23322,3
24016,6
40768,7
49649,5
25091,3
203,3
57852,5
54894,2
8889,8
9620,3
48760,6
16934,9
36329,3
51307,8
33890,8
6910,2
52170,5
33647,0
8962,4
41386,1
17472,1
46644,4
34976,2
15060,0
49096,9
23257,9
26326,2
26778,7
52480,7
1200,1
34590,1
1325,5
31577,6
6821,9
27122,2
1604,4
51146,4
11689,7
40679,7
22684,9
34015,4
27024,8
39570,0
55958,5
42209,9
44372,0
45552,6
57010,6
35686,4
51060,1
44469,9
10593,7
54379,4
48663,1
6354,8
58413,9
36141,1
34551,3
10057,8
10743,3
2528,0
10933,1
20929,0
6230,3
23214,1
46631,8
57054,8
12372,2
28022,4
26987,8
8225,6
27123,1
57924,0
31612,6
34828,3
59878,0
25223,5
58594,0
33503,1
24728,2
59197,0
29332,9
34706,0
47556,9
40239,7
52240,3
57086,2
45496,7
46865,1
11821,7
54372,7
18778,5
5323,3
38004,7
20183,4
12591,1
21588,5
13638,7
15297,3
38897,1
35014,2
53995,3
51225,4
56662,0
17746,4
23106,2
874,3
50448,8
33043,0
3605,1
30455,0
38315,0
57193,1
10534,6
5775,8
29430,1
3297,6
19060,0
52377,4
53135,1
25939,2
57061,0
18744,9
14940,6
1246,2
3437,4
34587,3
52758,1
41634,0
22286,8
5221,1
27117,5
32590,2
10753,8
26156,3
57553,5
49019,6
9800,5
14182,9
11738,2
47444,5
56334,4
17566,2
59099,0
44345,4
36602,5
11019,0
38441,3
4929,9
35054,9
4868,3
41420,2
7576,2
37134,3
31668,4
58125,7
48222,9
37760,2
5634,6
45339,4
54935,8
13804,2
27110,9
55654,4
16581,9
12742,7
47148,9
51416,5
35805,3
4333,1
48794,3
40402,4
19784,2
41428,3
6026,5
6773,2
12331,5
46043,6
52982,2
14066,4
16100,7
47200,1
32505,3
26004,7
50759,5
49753,4
38770,2
13573,9
41182,2
57051,4
30435,8
21693,7
56726,9
24247,1
36394,4
30064,2
5909,2
38174,3
8380,4
26819,6
57629,0
58864,0
46058,1
46868,0
54786,1
2372,6
18591,5
30019,8
34973,3
32421,3
30288,5
44336,6
28712,8
44516,7
19955,1
56468,5
27662,1
8074,6
43426,1
1725,0
39715,0
14981,4
47498,8
3737,8
48403,0
31892,6
51933,8
2457,2
1396,9
36571,1
47377,3
5731,1
36350,4
17404,3
10376,1
54898,3
7216,5
24517,2
44912,7
18253,0
11361,0
55466,7
12522,8
5919,3
38201,4
36665,6
31375,1
44851,9
51499,0
27040,4
55100,2
27794,6
52117,9
24438,6
8188,3
13541,4
2152,6
27149,6
56458,9
42436,5
25235,1
10682,7
18489,2
23899,8
36136,7
27168,7
9901,7
14962,2
6653,4
5052,0
2313,5
44052,4
16870,8
11195,6
51227,5
29549,4
28143,6
13794,7
8258,1
7746,1
13021,5
50769,0
12364,7
19692,8
19027,0
43660,9
242,3
30247,8
33223,3
8991,7
19785,9
26999,0
566,9
51091,3
38850,0
24570,2
1461,4
58315,2
16221,0
25809,3
57402,3
41912,6
58526,7
11457,8
24130,8
32617,8
24045,5
12302,2
21651,7
33083,4
34972,7
3681,5
54605,1
19045,9
10245,0
31652,9
49827,6
49209,7
11919,7
52627,1
24368,1
27922,4
46151,7
26399,3
37139,1
40900,2
19174,5
50736,2
9725,2
7594,2
34423,1
37324,8
57044,7
31005,5
18625,6
20444,9
5601,1
2105,2
51178,7
12455,8
3319,3
52349,8
45079,3
49066,6
11509,1
51555,3
12808,2
39288,1
43992,9
57657,9
53326,1
34644,3
12559,2
35829,1
35882,2
6548,6
16186,7
36289,5
52526,0
39019,6
2863,6
49354,0
22636,0
12626,5
49461,3
51454,4
7655,3
3946,4
24523,6
27614,2
17087,2
50376,7
37524,3
39215,3
9528,8
27772,1
10403,2
37853,7
8431,8
23178,7
4365,6
3136,6
637,1
4573,5
28727,6
47070,4
5265,4
55115,0
41702,2
54225,5
56255,8
21070,1
8705,1
17043,1
42214,9
33978,0
23279,0
55704,2
56513,2
28619,6
24181,7
42345,4
30400,3
8242,8
28648,8
666,0
11992,9
55045,0
178,2
43211,2
15163,3
40233,8
28397,6
45012,5
21031,1
15787,4
47380,3
21999,4
8788,0
2232,3
40670,9
42782,7
38864,5
14462,1
24979,8
28756,6
10917,6
22901,2
34679,1
54671,5
59380,8
14875,9
47292,9
37141,0
517,8
26119,6
32777,9
45413,8
26723,6
2820,3
29745,8
24743,7
18903,6
57267,9
8698,7
39657,9
50619,6
49368,1
18327,4
41300,7
20140,5
15668,4
14342,2
47568,7
17790,3
58157,6
14820,0
57839,7
51648,2
5928,2
42234,6
43644,3
33803,4
4629,0
43417,3
496,5
28026,3
54670,5
30584,8
36211,9
59546,5
13222,3
13193,3
22441,0
50231,8
51506,2
39882,8
45096,2
17085,3
18408,7
38975,1
36292,2
54546,9
10006,1
23974,4
3179,2
55952,2
13342,8
59879,4
49485,7
25774,1
57272,1
14494,8
27522,7
47672,1
36210,8
47701,4
14913,8
37436,8
51230,3
5198,4
25976,8
5013,2
